change_id,401_lines_added,402_lines_deleted,403_lines_changed,404_loc,405_file_lines,406_time_of_day,407_day_of_week,408_previous_patches,409_previous_buggy_patches,410_file_age,411_commit_time,412_full_path,413_patch_lines,414_lines_inserted,415_lines_removed,500_Buggy?
44155,1,1,0,2,146,7,2,1,1,61,'2008-05-20 07:37:15+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/security/authorization/acl/aclimpltest.java,7539,1,1,0
44162,1,1,0,2,166,7,2,3,3,61,'2008-05-20 07:37:15+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/security/authorization/acl/acltemplatetest.java,7539,1,1,1
44170,4,4,0,10,94,7,2,3,2,61,'2008-05-20 07:37:15+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/security/authorization/acl/evaluationtest.java,7539,5,5,1
44178,1,1,0,4,94,7,2,1,1,32,'2008-05-20 07:37:15+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/security/authorization/combined/evaluationtest.java,7539,2,2,1
44184,1,1,0,2,111,7,2,1,1,46,'2008-05-20 07:37:15+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/security/authorization/combined/policyentryimpltest.java,7539,1,1,0
44193,0,106,0,107,106,7,2,3,2,61,'2008-05-20 07:37:15+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/security/jsr283/security/abstractaccesscontroltest.java,7539,0,107,0
44196,0,185,0,186,185,7,2,2,1,61,'2008-05-20 07:37:15+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/security/jsr283/security/accesscontroldiscoverytest.java,7539,0,186,0
44201,0,375,0,376,375,7,2,1,0,61,'2008-05-20 07:37:15+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/security/jsr283/security/accesscontrolentrytest.java,7539,0,376,0
44205,0,114,0,115,114,7,2,2,2,61,'2008-05-20 07:37:15+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/security/jsr283/security/accesscontrolpolicyiteratortest.java,7539,0,115,0
44210,0,414,0,415,414,7,2,1,1,61,'2008-05-20 07:37:15+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/security/jsr283/security/accesscontrolpolicytest.java,7539,0,415,0
44214,0,88,0,89,89,7,2,1,1,61,'2008-05-20 07:37:15+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/security/jsr283/security/rsessionaccesscontroldiscoverytest.java,7539,0,89,0
44219,0,87,0,88,88,7,2,1,0,61,'2008-05-20 07:37:15+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/security/jsr283/security/rsessionaccesscontrolentrytest.java,7539,0,88,0
44224,0,128,0,129,129,7,2,1,1,61,'2008-05-20 07:37:15+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/security/jsr283/security/rsessionaccesscontrolpolicytest.java,7539,0,129,0
44227,0,52,0,53,52,7,2,1,1,61,'2008-05-20 07:37:15+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/security/jsr283/security/testall.java,7539,0,53,0
44232,1,1,0,2,104,7,2,2,1,61,'2008-05-20 07:37:15+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/security/principal/defaultprincipalprovidertest.java,7539,1,1,0
44239,3,3,0,6,200,7,2,5,3,61,'2008-05-20 07:37:15+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/security/user/authorizableimpltest.java,7539,3,3,0
44247,1,1,0,2,103,7,2,2,2,61,'2008-05-20 07:37:15+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/security/user/impersonationimpltest.java,7539,1,1,0
44254,1,1,0,4,37,7,2,1,1,4,'2008-05-20 07:37:15+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/security/user/indexnoderesolvertest.java,7539,2,2,0
44260,1,1,10,18,238,7,2,1,1,4,'2008-05-20 07:37:15+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/security/user/noderesolvertest.java,7539,9,9,1
44267,2,2,0,6,114,7,2,4,3,61,'2008-05-20 07:37:15+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/security/user/userimpltest.java,7539,3,3,0
44272,2,2,2,8,356,7,2,2,2,61,'2008-05-20 07:37:15+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/security/user/usermanagerimpltest.java,0,4,4,0
43432,0,35,4,40,1079,17,1,6,3,203,'2008-05-12 17:39:24+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/workspacemanager.java,259,2,38,1
43440,2,5,38,61,108,17,1,5,4,203,'2008-05-12 17:39:24+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/name/namespaceregistryimpl.java,259,27,34,1
43447,0,40,0,41,41,17,1,1,0,203,'2008-05-12 17:39:24+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/name/namespacestorage.java,0,0,41,0
43439,1,18,4,27,573,17,1,9,8,526,'2008-05-12 17:58:14+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/namespaceregistryimpl.java,0,4,23,1
43452,1,2,2,5,854,15,2,17,8,248,'2008-05-13 15:32:33+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/lucene/jqom2lucenequerybuilder.java,60,2,3,1
43460,1,2,2,5,1098,15,2,25,18,527,'2008-05-13 15:32:33+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/lucene/lucenequerybuilder.java,0,2,3,1
43455,1,0,2,3,694,8,3,4,4,55,'2008-05-14 08:22:40+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/authorization/acl/aclprovider.java,90,2,1,0
43462,1,0,4,5,450,8,3,4,4,55,'2008-05-14 08:22:40+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/authorization/combined/combinedprovider.java,90,3,2,1
43467,1,1,2,4,507,8,3,4,4,55,'2008-05-14 08:22:40+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/user/useraccesscontrolprovider.java,0,2,2,0
43469,0,38,0,39,1672,9,3,31,25,527,'2008-05-14 09:47:33+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/sessionimpl.java,1415,0,39,0
43477,0,518,0,519,519,9,3,5,3,527,'2008-05-14 09:47:33+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/xml/abstractsaxeventgenerator.java,1415,0,519,0
43483,0,221,0,222,222,9,3,3,1,527,'2008-05-14 09:47:33+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/xml/docviewsaxeventgenerator.java,1415,0,222,0
43487,0,270,0,271,271,9,3,1,0,40,'2008-05-14 09:47:33+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/xml/propertywrapper.java,1415,0,271,0
43491,0,303,0,304,304,9,3,7,3,527,'2008-05-14 09:47:33+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/xml/sysviewsaxeventgenerator.java,0,0,304,0
43478,9,0,0,10,526,11,3,7,3,527,'2008-05-14 11:39:34+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/state/localitemstatemanager.java,166,10,0,0
43488,8,0,27,39,516,11,3,5,1,527,'2008-05-14 11:39:34+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/state/xaitemstatemanager.java,166,35,4,0
43493,51,0,0,52,52,11,3,0,0,0,'2008-05-14 11:39:34+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/version/removeandaddversionlabelxatest.java,0,52,0,0
43497,6,0,2,11,0,13,4,5,1,155,'2008-05-15 13:32:57+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/data/db/tempfileinputstream.java,0,10,1,0
43501,41,0,0,42,0,13,4,0,0,0,'2008-05-15 13:44:58+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/data/tempfileinputstreamtest.java,68,42,0,0
43506,1,0,0,1,0,13,4,7,7,247,'2008-05-15 13:44:58+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/data/testall.java,0,1,0,0
43518,3,3,22,38,279,14,4,2,0,529,'2008-05-15 14:44:27+00:00',jackrabbit-webdav/src/main/java/org/apache/jackrabbit/webdav/client/methods/davmethodbase.java,252,23,15,0
43528,77,0,0,78,89,14,4,0,0,0,'2008-05-15 14:44:27+00:00',jackrabbit-webdav/src/test/java/org/apache/jackrabbit/webdav/client/methods/davmethodtest.java,252,78,0,0
43519,242,0,0,243,240,12,5,0,0,0,'2008-05-16 12:20:54+00:00',jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/commons/namespacehelper.java,0,243,0,0
43526,0,9,17,31,780,12,5,2,2,443,'2008-05-16 12:23:32+00:00',jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/commons/abstractnode.java,303,8,23,0
43536,1,0,4,5,105,12,5,1,1,2,'2008-05-16 12:23:32+00:00',jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/commons/xml/documentviewexporter.java,303,3,2,0
43544,13,28,35,87,581,12,5,1,1,2,'2008-05-16 12:23:32+00:00',jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/commons/xml/exporter.java,303,34,53,1
43553,1,0,0,1,171,12,5,1,1,2,'2008-05-16 12:23:32+00:00',jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/commons/xml/systemviewexporter.java,0,1,0,0
43542,190,0,0,191,189,12,5,0,0,0,'2008-05-16 12:30:07+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/integration/axisquerytest.java,936,191,0,0
43545,254,0,0,255,255,12,5,0,0,0,'2008-05-16 12:30:07+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/integration/concurrentquerytest.java,936,255,0,0
43551,0,188,0,189,189,12,5,3,1,93,'2008-05-16 12:30:07+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/query/axisquerytest.java,936,0,189,0
43554,0,254,0,255,255,12,5,4,1,530,'2008-05-16 12:30:07+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/query/concurrentquerytest.java,936,0,255,0
43560,0,1,0,2,65,12,5,10,8,530,'2008-05-16 12:30:07+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/query/testall.java,0,0,2,0
43562,9,0,0,10,485,14,5,9,5,444,'2008-05-16 14:08:27+00:00',jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/commons/abstractsession.java,0,10,0,1
43568,2,0,0,4,0,13,1,15,10,533,'2008-05-19 13:25:45+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/nodetype/nodetypemanagerimpl.java,0,4,0,0
43573,4,8,0,14,996,6,2,13,7,533,'2008-05-20 06:53:17+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/state/sessionitemstatemanager.java,0,5,9,0
43588,1,1,2,4,189,8,2,1,0,533,'2008-05-20 08:45:55+00:00',jackrabbit-webdav/src/main/java/org/apache/jackrabbit/webdav/multistatus.java,0,2,2,0
43586,0,0,10,11,0,8,3,1,0,534,'2008-05-21 08:06:52+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/fs/db/derbyfilesystem.java,52,10,1,0
43592,0,0,10,11,0,8,3,1,0,534,'2008-05-21 08:06:52+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/persistence/db/derbypersistencemanager.java,0,10,1,0
43600,0,0,4,4,703,12,3,2,2,62,'2008-05-21 12:54:06+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/authentication/abstractloginmodule.java,0,2,2,0
43604,2,0,46,50,300,20,3,2,1,142,'2008-05-21 20:42:52+00:00',jackrabbit-ocm/src/main/java/org/apache/jackrabbit/ocm/query/impl/filterimpl.java,708,36,14,0
43611,4,0,4,10,129,20,3,3,1,142,'2008-05-21 20:42:52+00:00',jackrabbit-ocm/src/main/java/org/apache/jackrabbit/ocm/query/impl/querymanagerimpl.java,708,8,2,0
43620,17,0,72,125,233,20,3,3,1,142,'2008-05-21 20:42:52+00:00',jackrabbit-ocm/src/test/java/org/apache/jackrabbit/ocm/manager/query/annotationatomicquerytest.java,708,75,50,1
43629,18,0,71,122,233,20,3,3,1,142,'2008-05-21 20:42:52+00:00',jackrabbit-ocm/src/test/java/org/apache/jackrabbit/ocm/manager/query/digesteratomicquerytest.java,0,73,49,1
43607,10,0,16,29,346,8,4,2,0,535,'2008-05-22 08:18:48+00:00',jackrabbit-webdav/src/main/java/org/apache/jackrabbit/webdav/version/deltavconstants.java,0,28,1,0
43618,0,308,20,334,431,11,4,3,0,212,'2008-05-22 11:54:49+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/xml/workspacecontenthandler.java,0,12,322,0
43630,16,0,0,18,314,12,4,2,1,114,'2008-05-22 12:53:23+00:00',jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/commons/xml/serializingcontenthandler.java,84,18,0,0
43638,0,0,3,5,333,12,4,4,1,536,'2008-05-22 12:53:23+00:00',jackrabbit-webdav/src/main/java/org/apache/jackrabbit/webdav/webdavresponseimpl.java,84,3,2,0
43647,0,0,2,3,78,12,4,2,1,536,'2008-05-22 12:53:23+00:00',jackrabbit-webdav/src/main/java/org/apache/jackrabbit/webdav/client/methods/xmlrequestentity.java,0,2,1,0
43639,4,0,0,5,352,13,4,4,4,63,'2008-05-22 13:38:15+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/authorization/acl/acltemplate.java,361,5,0,1
43648,23,0,16,44,139,13,4,4,2,63,'2008-05-22 13:38:15+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/authorization/combined/policytemplateimpl.java,361,28,16,0
43654,33,0,49,94,574,13,4,4,4,34,'2008-05-22 13:38:15+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/security/authorization/abstractevaluationtest.java,361,55,39,1
43660,18,0,2,22,163,13,4,3,2,49,'2008-05-22 13:38:15+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/security/authorization/abstractpolicytemplatetest.java,361,21,1,0
43668,17,1,0,19,166,13,4,4,4,63,'2008-05-22 13:38:15+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/security/authorization/acl/acltemplatetest.java,0,18,1,1
43659,2,0,6,13,34,19,3,2,1,149,'2008-05-28 19:01:53+00:00',jackrabbit-ocm/src/main/java/org/apache/jackrabbit/ocm/manager/objectconverter/proxymanager.java,538,7,6,0
43667,103,0,0,104,121,19,3,0,0,0,'2008-05-28 19:01:53+00:00',jackrabbit-ocm/src/main/java/org/apache/jackrabbit/ocm/manager/objectconverter/impl/abstractlazyloader.java,538,104,0,1
43672,1,0,60,68,51,19,3,2,1,149,'2008-05-28 19:01:53+00:00',jackrabbit-ocm/src/main/java/org/apache/jackrabbit/ocm/manager/objectconverter/impl/beanlazyloader.java,538,42,26,1
43679,0,3,23,32,56,19,3,4,3,149,'2008-05-28 19:01:53+00:00',jackrabbit-ocm/src/main/java/org/apache/jackrabbit/ocm/manager/objectconverter/impl/collectionlazyloader.java,538,19,13,1
43687,2,2,18,24,890,19,3,6,4,149,'2008-05-28 19:01:53+00:00',jackrabbit-ocm/src/main/java/org/apache/jackrabbit/ocm/manager/objectconverter/impl/objectconverterimpl.java,538,20,4,0
43696,22,0,0,23,39,19,3,0,0,0,'2008-05-28 19:01:53+00:00',jackrabbit-ocm/src/main/java/org/apache/jackrabbit/ocm/manager/objectconverter/impl/ocmproxy.java,538,23,0,0
43699,52,0,0,53,69,19,3,0,0,0,'2008-05-28 19:01:53+00:00',jackrabbit-ocm/src/main/java/org/apache/jackrabbit/ocm/manager/objectconverter/impl/ocmproxyutils.java,538,53,0,0
43705,3,9,40,69,79,19,3,4,3,149,'2008-05-28 19:01:53+00:00',jackrabbit-ocm/src/main/java/org/apache/jackrabbit/ocm/manager/objectconverter/impl/proxymanagerimpl.java,0,38,31,0
43853,2,0,0,3,0,13,1,40,28,561,'2008-06-16 13:04:31+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/nodeimpl.java,0,3,0,0
43864,0,0,2,2,181,22,2,1,0,562,'2008-06-17 22:16:35+00:00',jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/value/doublevalue.java,79,1,1,0
43873,0,0,2,2,181,22,2,1,0,562,'2008-06-17 22:16:35+00:00',jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/value/longvalue.java,79,1,1,0
43883,0,0,2,2,215,22,2,3,2,562,'2008-06-17 22:16:35+00:00',jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/value/namevalue.java,79,1,1,0
43893,0,0,2,2,169,22,2,1,0,562,'2008-06-17 22:16:35+00:00',jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/value/pathvalue.java,79,1,1,0
43902,0,0,4,4,187,22,2,1,0,562,'2008-06-17 22:16:35+00:00',jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/value/referencevalue.java,0,2,2,0
43912,0,0,5,6,72,11,3,4,3,553,'2008-06-25 11:41:14+00:00',jackrabbit-text-extractors/src/main/java/org/apache/jackrabbit/extractor/msexceltextextractor.java,44,5,1,0
43921,0,0,5,7,76,11,3,3,2,553,'2008-06-25 11:41:14+00:00',jackrabbit-text-extractors/src/main/java/org/apache/jackrabbit/extractor/mspowerpointtextextractor.java,0,5,2,0
43930,0,0,3,5,529,13,1,9,6,259,'2008-07-07 13:56:35+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/workspaceimpl.java,339,2,3,0
43938,2,8,23,39,235,13,1,6,4,259,'2008-07-07 13:56:35+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/query/queryimpl.java,339,15,24,0
43948,0,6,20,32,122,13,1,5,4,259,'2008-07-07 13:56:35+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/query/querymanagerimpl.java,339,11,21,0
43958,1,16,27,50,121,13,1,2,1,259,'2008-07-07 13:56:35+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/query/queryresultimpl.java,0,15,35,0
43972,29,0,0,30,30,12,3,0,0,0,'2008-07-16 12:02:08+00:00',jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/constantnameprovider.java,0,30,0,0
43975,47,0,0,48,0,12,3,0,0,0,'2008-07-16 12:38:30+00:00',jackrabbit-api/src/main/java/org/apache/jackrabbit/api/observation/localeventlistener.java,144,48,0,0
43980,1,0,2,3,298,12,3,3,1,591,'2008-07-16 12:38:30+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/observation/eventconsumer.java,144,2,1,1
43988,4,0,14,22,168,12,3,1,0,591,'2008-07-16 12:38:30+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/observation/filteredeventiterator.java,144,15,7,1
43979,0,0,2,3,0,15,3,15,10,238,'2008-07-16 15:38:02+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/data/db/dbdatastore.java,0,2,1,0
43993,0,0,4,6,738,13,5,2,0,592,'2008-07-18 13:40:57+00:00',jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/util/text.java,82,3,3,0
44001,39,0,0,41,65,13,5,3,0,592,'2008-07-18 13:40:57+00:00',jackrabbit-jcr-commons/src/test/java/org/apache/jackrabbit/util/texttest.java,0,41,0,1
44018,0,126,0,127,127,13,5,1,0,269,'2008-07-18 13:49:56+00:00',jackrabbit-jcr2spi/src/test/java/org/apache/jackrabbit/jcr2spi/defaultrepositorystub.java,1767,0,127,0
44023,0,87,0,88,88,13,5,2,1,269,'2008-07-18 13:49:56+00:00',jackrabbit-jcr2spi/src/test/java/org/apache/jackrabbit/jcr2spi/jcr2spi2jcrrepositorystub.java,1767,0,88,0
44029,0,117,0,118,118,13,5,1,0,269,'2008-07-18 13:49:56+00:00',jackrabbit-jcr2spi/src/test/java/org/apache/jackrabbit/jcr2spi/rmirepositorystub.java,1767,0,118,0
44035,0,266,0,267,267,13,5,2,1,269,'2008-07-18 13:49:56+00:00',jackrabbit-jcr2spi/src/test/java/org/apache/jackrabbit/jcr2spi/repositorysetup.java,1767,0,267,0
44041,0,31,0,32,32,13,5,1,0,129,'2008-07-18 13:49:56+00:00',jackrabbit-jcr2spi/src/test/java/org/apache/jackrabbit/test/jcrbenchmark.java,1767,0,32,0
44048,0,44,0,45,45,13,5,1,0,269,'2008-07-18 13:49:56+00:00',jackrabbit-jcr2spi/src/test/java/org/apache/jackrabbit/test/testall.java,1767,0,45,0
44013,1,0,18,24,215,15,5,2,1,593,'2008-07-18 15:24:37+00:00',jackrabbit-jcr-server/src/main/java/org/apache/jackrabbit/webdav/simple/resourcefactoryimpl.java,0,14,10,0
44031,2,0,19,27,56,16,5,1,1,455,'2008-07-18 16:01:59+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/lucene/indexingconfigurationentityresolver.java,650,18,9,0
44043,88,3,43,142,806,16,5,9,6,455,'2008-07-18 16:01:59+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/lucene/indexingconfigurationimpl.java,650,127,15,1
44062,45,0,0,46,51,16,5,0,0,0,'2008-07-18 16:01:59+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/query/abstractindexingtest.java,650,46,0,1
44068,0,1,20,22,112,16,5,1,1,179,'2008-07-18 16:01:59+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/query/indexingaggregatetest.java,650,1,21,0
44080,84,0,0,85,0,16,5,0,0,0,'2008-07-18 16:01:59+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/query/indexingruletest.java,650,85,0,1
44085,1,0,0,1,63,16,5,11,8,593,'2008-07-18 16:01:59+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/query/testall.java,650,1,0,0
43701,0,0,2,2,145,13,2,4,0,538,'2008-06-10 13:24:50+00:00',jackrabbit-text-extractors/src/main/java/org/apache/jackrabbit/extractor/openofficetextextractor.java,0,1,1,0
43964,150,0,40,216,161,10,3,1,1,148,'2008-07-16 10:21:57+00:00',jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/queryconstants.java,443,208,8,0
43973,2,0,53,56,342,10,3,2,1,148,'2008-07-16 10:21:57+00:00',jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/querytreedump.java,0,9,47,0
43984,0,0,2,2,75,13,5,2,1,593,'2008-07-18 13:00:10+00:00',jackrabbit-jcr-server/src/main/java/org/apache/jackrabbit/webdav/simple/locatorfactoryimplex.java,80,1,1,0
43992,51,0,0,52,53,13,5,0,0,0,'2008-07-18 13:00:10+00:00',jackrabbit-jcr-server/src/test/java/org/apache/jackrabbit/webdav/simple/locatorfactoryimplextest.java,0,52,0,0
44011,102,0,0,103,104,13,5,0,0,0,'2008-07-18 13:43:23+00:00',jackrabbit-spi/src/test/java/org/apache/jackrabbit/spi/abstractspitest.java,616,103,0,1
44016,113,0,0,114,115,13,5,0,0,0,'2008-07-18 13:43:23+00:00',jackrabbit-spi/src/test/java/org/apache/jackrabbit/spi/helper.java,616,114,0,1
44021,150,0,0,151,150,13,5,0,0,0,'2008-07-18 13:43:23+00:00',jackrabbit-spi/src/test/java/org/apache/jackrabbit/spi/repositoryservicestub.java,616,151,0,0
44026,64,0,0,65,75,13,5,0,0,0,'2008-07-18 13:43:23+00:00',jackrabbit-spi/src/test/java/org/apache/jackrabbit/spi/repositoryservicetest.java,616,65,0,1
44033,48,0,0,49,52,13,5,0,0,0,'2008-07-18 13:43:23+00:00',jackrabbit-spi/src/test/java/org/apache/jackrabbit/spi/sessioninfotest.java,616,49,0,1
44038,34,0,0,35,36,13,5,0,0,0,'2008-07-18 13:43:23+00:00',jackrabbit-spi/src/test/java/org/apache/jackrabbit/spi/testall.java,0,35,0,0
44046,0,0,4,5,822,13,1,22,19,596,'2008-07-21 13:56:18+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/lucene/nodeindexer.java,0,2,3,0
